id,rsi,macd,sma20,sma50,volatility
1152,31.04909045601795,-4.2173814766370015,292.3915,295.7108,1.239273288070116
1151,37.28975878374333,-5.069808585367866,291.664,294.9716,1.2192172599893036
1150,35.65501058776398,-7.018464484397839,290.41299999999995,293.7762,1.237271583609227
1149,33.39966056066015,-8.574494439656121,289.24300000000005,292.346,1.2369065624428548
1148,43.04246172411193,-9.943982359705672,285.1055,290.64599999999996,0.9641400388921707
1147,33.096438310883386,-11.337581358494276,278.752,288.99060000000003,0.8317632388884757
1146,35.9493670886076,-11.786497025824474,273.52450000000005,287.2514,0.8421541050396395
1145,41.335239216345755,-11.707140388823063,270.57399999999996,285.6112,0.7553244188823485
1144,48.54935945742275,-11.321694130331082,268.1985,284.0306,0.7542631924554459
1143,33.23347857661584,-12.40076963572534,264.615,281.9402,0.7841600771630961
1142,29.388670779584942,-13.263626289401998,263.00149999999996,280.0706,0.635651097001403
1141,21.33288398348641,-15.210837328158362,259.64549999999997,277.38399999999996,0.6266881076282345
1140,22.112294943345205,-16.496876320595305,256.2785,274.79040000000003,0.6267361730575753
1139,12.416419019316493,-17.491956712725738,253.36100000000002,272.25,0.6187193099352748
1138,30.43996333638863,-16.489561501856656,252.19300000000004,269.9656,0.6968391582438174
1137,29.345232835557127,-16.498288199872547,249.66299999999995,267.4892,0.6769382373398467
1136,35.45816733067727,-16.197452556439174,246.9495,265.2036,0.6715071639241433
1135,31.77407543024532,-16.791869615784066,243.294,262.4342,0.6800995272603437
1134,31.110513578919054,-17.500180763523986,239.42949999999996,259.6104,0.6803874702353506
