Price,Adj Close,Close,High,Low,Open,Volume,RSI,MACD,SMA20,SMA50,Return_20D,Volatility
Ticker,AMZN,,AMZN,AMZN,AMZN,AMZN,,,,,,
Date,,,,,,,,,,,,
2022-06-21,108.68000030517578,108.68000030517578,111.62999725341797,103.55999755859375,108.19999694824219,70901200,43.457556737437194,-4.291092471678937,113.06952514648438,123.4426205444336,0.010121635198218959,8.064842220329574
2022-06-22,108.94999694824219,108.9499969482422,112.12999725341797,107.0199966430664,107.43000030517578,60040100,43.789447478636454,-4.059923566105681,113.13917503356933,122.53241058349609,0.012951251447841594,8.020622987155198
2022-06-23,112.44000244140625,112.44000244140624,113.0,107.93000030517578,110.38999938964844,64345300,48.035449263573945,-3.5541363948644715,113.5561752319336,121.75877075195312,0.08011531305985975,7.737746901329343
2022-06-24,116.45999908447266,116.45999908447266,116.70999908447266,111.43000030517578,112.37999725341797,69867600,52.487447128150706,-2.7966779228512166,114.04042510986328,121.07222061157226,0.090704728824063,7.592724122200279
2022-06-27,113.22000122070312,113.22000122070312,117.9800033569336,112.69999694824219,117.08999633789062,62133200,48.854523493250774,-2.4298179476104735,114.14755020141601,120.22580062866211,0.019288351311718133,7.563779280751504
2022-06-28,107.4000015258789,107.4000015258789,114.8499984741211,107.04000091552734,113.5,74942900,43.08558704392898,-2.578975287990616,113.76022529602051,119.33967071533203,-0.06727515063460077,7.706919258432979
2022-06-29,108.91999816894531,108.91999816894533,110.98999786376953,106.91000366210938,107.37999725341797,66375300,44.915069010933884,-2.54519312687016,113.19575004577636,118.46237060546875,-0.09391524552395569,7.622672041516486
2022-06-30,106.20999908447266,106.20999908447266,108.18000030517578,102.5199966430664,108.11000061035156,97679400,42.30411237889802,-2.7059028349887484,112.42205009460449,117.42426071166992,-0.12716543887483922,7.500089757490938
2022-07-01,109.55999755859375,109.55999755859376,109.75,105.8499984741211,106.29000091552734,73021200,46.448314067812234,-2.533742154411158,111.62449989318847,116.53550064086915,-0.12708849285434565,6.855364968261453
2022-07-05,113.5,113.5,114.08000183105469,106.31999969482422,107.5999984741211,76583700,50.91401937929203,-2.0556816867876364,111.18199996948242,115.83958053588867,-0.0723334579852325,6.396913751361183
2022-07-06,114.33000183105469,114.33000183105467,115.4800033569336,112.01000213623047,113.20999908447266,66958900,51.825405114990374,-1.5914953431604317,110.65900001525878,115.23918045043945,-0.08382081102438033,5.604280564350894
2022-07-07,116.33000183105469,116.33000183105467,116.98999786376953,113.48999786376953,113.8499984741211,57872300,54.039835142710196,-1.0501357252968404,110.32550010681152,114.64430038452149,-0.05422762738979936,4.996771533637076
